project_id,sanctioned_cost,final_cost,cost_overrun_ratio,cost_overrun_5pct,cost_overrun_10pct,cost_overrun_20pct,completion_reason,completion_date
PC-705444,4970.0,5327.55,0.07194164989939633,1,0,0,expenditure_ge_sanctioned,2026-07
PC-705453,456.07,4509.3,8.887298002499616,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705454,1794.0,1855.01,0.03400780379041257,0,0,0,expenditure_ge_sanctioned,2026-07
PC-705457,1656.25,5045.54,2.046363773584906,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705458,483.88,816.25,0.6868851781433414,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705481,3032.0,4498.51,0.48367744063324536,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705497,3445.34,4053.03,0.17638027016201585,1,1,0,expenditure_ge_sanctioned,2026-07
PC-705498,792.89,1159.82,0.46277541651427057,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705500,540.02,836.27,0.5485907929335951,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705502,1384.72,1894.7,0.3682910624530591,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705503,4027.53,5248.72,0.3032106526829099,1,1,1,"progress_100, expenditure_ge_sanctioned",2026-03
PC-705504,2081.27,3191.56,0.5334675462578138,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705505,637.95,1090.49,0.7093659377694175,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705506,1035.16,1843.54,0.780922755902469,1,1,1,"progress_100, expenditure_ge_sanctioned",2026-07
PC-705510,1284.0,1395.78,0.08705607476635513,1,0,0,expenditure_ge_sanctioned,2026-07
PC-705515,1173.0,2213.72,0.8872293265132138,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705526,519.0,746.81,0.43894026974951816,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705527,1216.0,1460.42,0.20100328947368418,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705562,963.0,1000.05,0.03847352024922124,0,0,0,expenditure_ge_sanctioned,2026-07
PC-705566,351.0,499.64,0.4234757834757834,1,1,1,expenditure_ge_sanctioned,2025-09
PC-705567,1016.0,777.21,-0.23502952755905504,0,0,0,progress_100,2026-07
PC-705588,722.0,1216.52,0.6849307479224376,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705610,302.0,421.36,0.39523178807947024,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705612,1953.0,5192.51,1.65873527905786,1,1,1,expenditure_ge_sanctioned,2026-06
PC-705613,2595.0,4154.83,0.6010905587668594,1,1,1,expenditure_ge_sanctioned,2026-06
PC-705616,2140.0,2540.98,0.187373831775701,1,1,0,expenditure_ge_sanctioned,2026-07
PC-705629,2400.0,2886.02,0.2025083333333333,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705632,647.0,705.66,0.0906646058732612,1,0,0,expenditure_ge_sanctioned,2026-07
PC-705633,3733.0,5552.65,0.4874497723010982,1,1,1,expenditure_ge_sanctioned,2026-06
PC-705635,1432.0,3258.97,1.275817039106145,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705650,5060.0,5511.03,0.08913636363636357,1,0,0,expenditure_ge_sanctioned,2026-06
PC-705651,2478.23,3368.11,0.3590788587015734,1,1,1,"progress_100, expenditure_ge_sanctioned",2026-02
PC-705659,500.0,618.19,0.23638000000000003,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705660,2445.0,3368.46,0.37769325153374234,1,1,1,expenditure_ge_sanctioned,2026-06
PC-705661,1248.0,1839.46,0.4739262820512822,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705662,1878.0,2763.97,0.471762513312034,1,1,1,expenditure_ge_sanctioned,2026-02
PC-705668,3250.0,3297.43,0.01459384615384618,0,0,0,expenditure_ge_sanctioned,2026-07
PC-705694,187.72,141.91,-0.2440336671638611,0,0,0,progress_100,2025-11
PC-705730,4835.0,5098.73,0.054546018614270775,1,0,0,expenditure_ge_sanctioned,2026-06
PC-705735,904.92,1202.73,0.32910091499801086,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705764,495.0,577.16,0.1659797979797979,1,1,0,expenditure_ge_sanctioned,2026-07
PC-705779,1178.0,1489.5,0.26443123938879465,1,1,1,expenditure_ge_sanctioned,2025-11
PC-705782,407.0,444.11,0.0911793611793612,1,0,0,expenditure_ge_sanctioned,2026-07
PC-705784,357.0,579.0,0.6218487394957983,1,1,1,expenditure_ge_sanctioned,2025-11
PC-705793,6806.44,9480.86,0.3929249357960991,1,1,1,expenditure_ge_sanctioned,2026-07
PC-705799,1400.0,1472.0,0.05142857142857138,1,0,0,expenditure_ge_sanctioned,2026-06
PC-705863,950.0,507.02,-0.4662947368421053,0,0,0,progress_100,2025-09
PC-705933,1095.88,1488.18,0.35797715078293235,1,1,1,"progress_100, expenditure_ge_sanctioned",2026-07
PC-706724,1712.0,2670.23,0.5597137850467291,1,1,1,expenditure_ge_sanctioned,2026-07
PC-706757,262.0,387.82,0.4802290076335878,1,1,1,expenditure_ge_sanctioned,2026-06
PC-706763,1080.58,1107.75,0.025143904199596667,0,0,0,expenditure_ge_sanctioned,2026-07
PC-706811,2907.0,3649.08,0.25527347781217746,1,1,1,expenditure_ge_sanctioned,2026-07
PC-706836,466.42,586.33,0.2570858882552207,1,1,1,expenditure_ge_sanctioned,2026-07
PC-706950,744.49,1163.32,0.5625730365753736,1,1,1,expenditure_ge_sanctioned,2026-06
PC-707021,250.0,271.0,0.08400000000000007,1,0,0,expenditure_ge_sanctioned,2026-07
PC-707039,250.0,667.21,1.6688400000000003,1,1,1,expenditure_ge_sanctioned,2026-07
PC-707049,325.0,467.34,0.43796923076923067,1,1,1,expenditure_ge_sanctioned,2026-07
PC-707050,325.0,936.64,1.8819692307692306,1,1,1,expenditure_ge_sanctioned,2026-07
PC-707086,325.0,353.01,0.0861846153846153,1,0,0,expenditure_ge_sanctioned,2026-07
PC-707087,325.0,470.08,0.4463999999999999,1,1,1,expenditure_ge_sanctioned,2026-07
PC-707215,573.0,656.38,0.14551483420593359,1,1,0,expenditure_ge_sanctioned,2026-07
PC-708655,366.8,376.86,0.02742639040348971,0,0,0,expenditure_ge_sanctioned,2025-08
PC-709747,339.35,370.0,0.09031972889347273,1,0,0,expenditure_ge_sanctioned,2026-07
PC-709783,165.13,193.38,0.17107733301035544,1,1,0,expenditure_ge_sanctioned,2026-07
PC-709813,437.21,463.96,0.06118341300519203,1,0,0,expenditure_ge_sanctioned,2026-07
PC-709827,349.75,326.85,-0.06547533952823437,0,0,0,progress_100,2026-02
PC-709839,4144.41,6302.5,0.5207230944814822,1,1,1,expenditure_ge_sanctioned,2026-07
PC-709849,2546.9,3003.9,0.1794338215085005,1,1,0,expenditure_ge_sanctioned,2026-07
PC-709858,810.99,786.86,-0.029753757752869925,0,0,0,progress_100,2025-11
PN-4l_kodinar_-_veraval_package_v-gujarat-nhai,162.73,189.95,0.16727093959319128,1,1,0,expenditure_ge_sanctioned,2026-06
PN-4l_of_bal_works_of_mahuva_to_k-gujarat-nhai,603.08,624.43,0.035401605093851485,0,0,0,expenditure_ge_sanctioned,2026-06
PN-4l_of_bal_works_of_talaja_-_ma-gujarat-nhai,698.4,726.01,0.03953321878579619,0,0,0,expenditure_ge_sanctioned,2026-06
PN-4l_of_bhavnagar_-_talaja_packa-gujarat-nhai,1185.66,1316.53,0.11037734257712994,1,1,0,expenditure_ge_sanctioned,2026-06
PN-4l_of_hubli_-_hospet_section_o-karnataka-nhai,2531.99,3522.85,0.3913364586747974,1,1,1,expenditure_ge_sanctioned,2026-06
PN-617883-redevelopm-,44.0,57.0,0.2954545454545454,1,1,1,expenditure_ge_sanctioned,2026-07
PN-6l_access_controlled_highway_f-delhi-nhai,1467.44,1652.29,0.1259676715913427,1,1,0,expenditure_ge_sanctioned,2026-06
PN-6l_of_chiloda-naroda_section_f-gujarat-nhai,356.6,443.07,0.24248457655636568,1,1,1,expenditure_ge_sanctioned,2026-06
PN-6l_of_it_city_chowk_to_kurali_-punjab-national_highways_au,1525.31,1695.39,0.11150520222118798,1,1,0,expenditure_ge_sanctioned,2026-03
PN-adraj_moti_vijapur_40_kms_6119-gujarat-western_railway_(wr),417.53,513.61,0.23011520130290042,1,1,1,expenditure_ge_sanctioned,2025-12
PN-ahmedabad_-_dholera_pkg_i_from-gujarat-nhai,1298.0,1385.83,0.06766563944530035,1,0,0,expenditure_ge_sanctioned,2026-06
PN-ahmedabad_-_dholera_pkg_ii_fro-gujarat-nhai,1415.34,1785.68,0.2616615088953893,1,1,1,expenditure_ge_sanctioned,2026-06
PN-ahmedabad_metro_rail_project_[-gujarat-gujarat_metro_rail_c,10773.0,12521.43,0.16229741019214705,1,1,0,expenditure_ge_sanctioned,2026-05
PN-aligarh-kanpur_pkg_i_[aligarh--uttar prad-nhai,1226.64,1359.15,0.10802680493054195,1,1,0,expenditure_ge_sanctioned,2026-07
PN-arjun_sahayak_project_400117-uttar prad-irrigation_&_water_r,741.38,3037.68,3.097332002481858,1,1,1,expenditure_ge_sanctioned,2025-09
PN-assam-department-,153.71,266.14,0.731442326458916,1,1,1,expenditure_ge_sanctioned,2026-07
"PN-assam_bio_refinery,_abrpl_6047-assam-ministry_of_petroleu",1750.0,4770.0,1.7257142857142855,1,1,1,expenditure_ge_sanctioned,2025-09
PN-augmentation_of_1x1500_mva_3rd-andhra pra-power_grid_corporati,163.61,163.61,0.0,0,0,0,expenditure_ge_sanctioned,2026-03
PN-balance_work_of_panikoili_rimo-odisha-nhai,183.03,185.4,0.012948696934928616,0,0,0,expenditure_ge_sanctioned,2026-06
"PN-berth_no._2_[previously_berth_-west benga-haldia_dock_complex,",298.26,480.0,0.6093341380004025,1,1,1,expenditure_ge_sanctioned,2026-03
PN-bikaner_solar_power_project_70-rajasthan-satluj_jal_vidyut_ni,5491.89,5523.11,0.005684746052815992,0,0,0,expenditure_ge_sanctioned,2025-12
PN-chakur_loha_section_of_nh-361_-maharashtr-nhai,1241.38,1717.21,0.3833072870515071,1,1,1,expenditure_ge_sanctioned,2026-06
PN-challakere_to_hariyur_section_-karnataka-nhai,1167.52,1243.48,0.06506098396601345,1,0,0,expenditure_ge_sanctioned,2026-06
PN-construction_of_100_bedded_esi-jammu and -employee's_state_ins,131.05,162.05,0.23655093475772593,1,1,1,expenditure_ge_sanctioned,2025-12
PN-construction_of_4/6_laning_fro-assam-nhidcl,511.02,671.35,0.31374505890180426,1,1,1,expenditure_ge_sanctioned,2026-06
PN-construction_of_four-lane_elev-uttar prad-morth,185.09,200.32,0.0822842941271813,1,0,0,expenditure_ge_sanctioned,2026-06
PN-construction_of_oil_jetty_no.8-gujarat-deendayal_port_trust,100.0,186.47,0.8647,1,1,1,expenditure_ge_sanctioned,2026-03
PN-construction_of_tunnels/viaduc-jammu and -national_highways_au,442.14,458.86,0.03781607635590545,0,0,0,expenditure_ge_sanctioned,2026-03
PN-dibrugarh_water_supply_infrast-assam-ministry_of_housing_,186.8,186.8,0.0,0,0,0,expenditure_ge_sanctioned,2025-11
PN-domingarh-gorakhpur-gorakhpur_-uttar prad-north_eastern_railwa,351.0,499.64,0.4234757834757834,1,1,1,expenditure_ge_sanctioned,2025-10
PN-durgawati_reservoir_project_70-bihar-irrigation_and_cad-t,691.15,978.51,0.4157708167546843,1,1,1,expenditure_ge_sanctioned,2025-09
PN-establishment_of_khavda_poolin-gujarat-power_grid_corporati,966.79,966.79,0.0,0,0,0,expenditure_ge_sanctioned,2025-11
PN-ghatampur_thermal_power_plant_-uttar prad-nlc_india_limited_[n,17237.8,21287.24,0.23491628862151792,1,1,1,expenditure_ge_sanctioned,2026-05
PN-gujarat-ministry o-,539.0,623.44,0.15666048237476815,1,1,0,expenditure_ge_sanctioned,2026-05
PN-guwahati_refinery_expansion_[1-assam-ministry_of_petroleu,412.3,487.31,0.18193063303419832,1,1,0,expenditure_ge_sanctioned,2026-05
PN-himmatnagar_khedbrahma_gauge_c-gujarat-western_railway_(wr),482.42,894.4,0.8539861531445627,1,1,1,expenditure_ge_sanctioned,2025-10
PN-hotgi-kudgi-gadag_doubling_pro-multi-stat-south_western_railwa,1878.0,2771.29,0.4756602768903089,1,1,1,expenditure_ge_sanctioned,2026-03
"PN-ioe_projects_[civil_works],_ii-west benga-indian_institute_of_",287.2,310.0,0.0793871866295266,1,0,0,expenditure_ge_sanctioned,2025-09
PN-jammu_and_kashmir-department-,424.93,484.52,0.14023486221259973,1,1,0,expenditure_ge_sanctioned,2026-07
PN-janghai-phaphamau_doubling_rai-uttar prad-rvnl,357.0,844.84,1.366498599439776,1,1,1,expenditure_ge_sanctioned,2025-12
PN-kagvadar_-_una_package-iv_6191-gujarat-nhai,750.53,833.13,0.11005556073707923,1,1,0,expenditure_ge_sanctioned,2026-07
PN-katni_-_bina_third_railway_lin-madhya pra-west_central_railway,2478.23,3368.11,0.3590788587015734,1,1,1,expenditure_ge_sanctioned,2026-03
PN-khurja_super_thermal_power_pla-uttar prad-thdc_india_limited,11089.42,12888.23,0.16220956551379606,1,1,0,expenditure_ge_sanctioned,2025-12
PN-ladakh-ministry o-,480.0,512.55,0.06781249999999983,1,0,0,expenditure_ge_sanctioned,2026-07
PN-lucknow_airport-terminal_3-_ph-uttar prad-adani_airport_holdin,3100.0,3112.57,0.0040548387096774885,0,0,0,expenditure_ge_sanctioned,2025-11
PN-manipur-ministry o-,5111.33,5253.47,0.027808809057525252,0,0,0,expenditure_ge_sanctioned,2025-07
PN-mizoram-ministry o-,5111.33,5577.75,0.0912521789827696,1,0,0,expenditure_ge_sanctioned,2026-07
PN-muzaffarpur_-_sonbarsa_section-bihar-nhai,2290.72,2308.19,0.007626423133338056,0,0,0,expenditure_ge_sanctioned,2026-06
PN-operationalization_of_coastal_-maharashtr-jawaharlal_nehru_por,366.8,376.86,0.02742639040348971,0,0,0,expenditure_ge_sanctioned,2025-09
PN-penukonda_-_dharmavaram_doubli-andhra pra-south_western_railwa,307.66,311.28,0.011766235454722551,0,0,0,expenditure_ge_sanctioned,2026-02
"PN-phephna-indara,_mau-shahganj_d-uttar prad-rvnl_-_i",1178.0,2217.85,0.8827249575551781,1,1,1,expenditure_ge_sanctioned,2025-12
PN-pipli_bhavnagar-package_1_from-gujarat-nhai,819.14,975.85,0.1913103987108431,1,1,0,expenditure_ge_sanctioned,2026-06
"PN-pp_project,_pata_400161-uttar prad-gas_authority_of_ind",910.56,1082.0,0.1882797399402567,1,1,0,expenditure_ge_sanctioned,2026-02
PN-pune_-_miraj-londa_[467_kilome-maharashtr-central_railway,4027.53,4924.05,0.2225979694750877,1,1,1,expenditure_ge_sanctioned,2026-04
PN-rajasthan_refinery_project_701-rajasthan-ministryofpetroleumn,43129.0,70293.57,0.629844652090241,1,1,1,expenditure_ge_sanctioned,2026-06
PN-rajiv_bhima_lift_irrigation_sc-telangana-irrigation_and_cad-t,1402.0,1839.76,0.3122396576319544,1,1,1,expenditure_ge_sanctioned,2026-07
PN-reconstruction_of_existing_2_l-uttarakhan-morth,282.08,352.53,0.24975184344866697,1,1,1,expenditure_ge_sanctioned,2026-06
PN-rehabilitation_and_up_gradatio-mizoram-nhidcl,292.23,298.93,0.022927146425760547,0,0,0,expenditure_ge_sanctioned,2026-07
PN-rehabilitation_and_upgradation-mizoram-nhidcl,206.9,214.51,0.03678105364910578,0,0,0,expenditure_ge_sanctioned,2026-07
PN-rehabilitation_and_upgradation-telangana-morth,220.28,223.79,0.01593426548029786,0,0,0,expenditure_ge_sanctioned,2026-07
PN-salem_-_ulundurpet_section_fro-tamil nadu-nhai,861.23,940.44,0.09197310822892835,1,0,0,expenditure_ge_sanctioned,2026-06
PN-tehri_pumped_storage_plant_pro-uttarakhan-thdc_india_limited,4825.6,8267.03,0.7131610576923078,1,1,1,expenditure_ge_sanctioned,2026-03
PN-thumbipadi-namakkal_from_km._1-tamil nadu-nhai,255.53,392.41,0.535670958400188,1,1,1,expenditure_ge_sanctioned,2026-06
PN-transmission_network_expansion-multi-stat-power_grid_corporati,4546.26,4546.26,0.0,0,0,0,expenditure_ge_sanctioned,2026-05
PN-transmission_scheme_for_evacua-gujarat-power_grid_corporati,2820.99,2820.99,0.0,0,0,0,expenditure_ge_sanctioned,2026-01
PN-transmission_system_for_evacua-gujarat-power_grid_corporati,334.0,334.0,0.0,0,0,0,expenditure_ge_sanctioned,2026-04
PN-transmission_system_for_evacua-jammu and -power_grid_corporati,318.12,318.12,0.0,0,0,0,expenditure_ge_sanctioned,2025-11
PN-transmission_system_for_evacua-maharashtr-power_grid_corporati,224.41,224.41,0.0,0,0,0,expenditure_ge_sanctioned,2026-07
PN-transmission_system_for_evacua-rajasthan-power_grid_corporati,1910.0,1910.0,0.0,0,0,0,expenditure_ge_sanctioned,2026-06
PN-transmission_system_for_kurnoo-multi-stat-power_grid_corporati,3546.94,3546.94,0.0,0,0,0,expenditure_ge_sanctioned,2026-06
PN-transmission_system_for_streng-multi-stat-power_grid_corporati,288.71,288.71,0.0,0,0,0,expenditure_ge_sanctioned,2025-11
PN-transmission_system_strengthen-delhi-power_grid_corporati,359.47,359.47,0.0,0,0,0,expenditure_ge_sanctioned,2025-11
PN-transmission_system_strengthen-multi-stat-power_grid_corporati,1666.0,2218.0,0.3313325330132053,1,1,1,expenditure_ge_sanctioned,2025-11
PN-trivandrum-_kanyakumari_705635-multi-stat-southern_railway_[sr,1432.0,2882.55,1.012953910614525,1,1,1,expenditure_ge_sanctioned,2026-02
PN-upgradatiobn_and_rehabilitatio-maharashtr-morth,224.44,268.45,0.19608804134735336,1,1,0,expenditure_ge_sanctioned,2026-07
PN-vadodara_mumbai_expressway_ena-gujarat-nhai,2271.86,2991.42,0.316727263123608,1,1,1,expenditure_ge_sanctioned,2026-06
PN-vadodara_mumbai_expressway_gan-gujarat-nhai,1710.3,2451.01,0.4330877623808691,1,1,1,expenditure_ge_sanctioned,2026-06
PN-vijapur_ambliyasan_gauge_conve-gujarat-western_railway_(wr),415.38,701.04,0.6877076411960132,1,1,1,expenditure_ge_sanctioned,2025-10
PN-western_region_expansion_schem-chhattisga-power_grid_corporati,385.84,385.84,0.0,0,0,0,expenditure_ge_sanctioned,2025-11
PN-widening_&_strengthening_of_ex-telangana-morth,206.13,318.62,0.5457235725027896,1,1,1,expenditure_ge_sanctioned,2026-06
PN-widening_and_strengthening_of_-telangana-morth,230.03,383.3,0.6663043950789027,1,1,1,expenditure_ge_sanctioned,2026-07
PN-widening_to_two_with_paved_sho-telangana-morth,359.0,724.23,1.0173537604456824,1,1,1,expenditure_ge_sanctioned,2026-07
